sample,format,dataset,task,trans,feature,label,batch,l_pre,l_mp,l_post,stage,bn,act,drop,agg,optim,lr,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std
act,nx,scalefree,graph,True,node_pagerank,graph_path_len,64,2,2,2,skipsum,True,swish,0.6,max,adam,0.001,399,0.7413,0.0324,134285.0,0.0242,0.0045,0.6863,0.0346,,,,,,,,
act,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,64,3,8,2,stack,False,prelu,0.0,add,adam,0.01,199,0.4635,0.2405,133749.0,0.0259,0.0045,0.8817,0.0579,,,,,,,,
act,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,64,3,8,2,stack,False,relu,0.0,add,adam,0.01,199,0.267,0.0554,133748.0,0.0361,0.0038,0.9005,0.0214,,,,,,,,
act,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,64,3,8,2,stack,False,swish,0.0,add,adam,0.01,199,1.4037,0.2909,133748.0,0.0541,0.003,0.3178,0.1635,,,,,,,,
act,nx,scalefree,node,True,node_const,node_clustering_coefficient,16,1,2,2,stack,True,prelu,0.6,add,sgd,0.01,199,1.1862,0.0048,134790.0,0.0111,0.0015,0.47,0.0022,,,,,,,,
act,nx,scalefree,node,True,node_const,node_clustering_coefficient,16,1,2,2,stack,True,relu,0.6,add,sgd,0.01,199,1.1955,0.0028,134789.0,0.0383,0.0024,0.4701,0.0037,,,,,,,,
act,nx,scalefree,node,True,node_const,node_clustering_coefficient,16,1,2,2,stack,True,swish,0.6,add,sgd,0.01,199,1.1877,0.0129,134789.0,0.0355,0.0012,0.4678,0.0069,,,,,,,,
act,nx,scalefree,node,True,node_const,node_clustering_coefficient,32,1,8,1,skipsum,False,prelu,0.3,mean,sgd,0.01,199,1.4708,0.0228,134278.0,0.0232,0.0044,0.3563,0.0073,,,,,,,,
act,nx,scalefree,node,True,node_const,node_clustering_coefficient,32,1,8,1,skipsum,False,relu,0.3,mean,sgd,0.01,199,1.4622,0.0095,134277.0,0.023,0.0031,0.3613,0.0027,,,,,,,,
act,nx,scalefree,node,True,node_const,node_clustering_coefficient,32,1,8,1,skipsum,False,swish,0.3,mean,sgd,0.01,199,1.5672,0.006,134277.0,0.0221,0.0025,0.2821,0.0128,,,,,,,,
act,nx,scalefree,node,True,node_const,node_clustering_coefficient,32,3,8,2,skipconcat,True,prelu,0.3,add,sgd,0.001,399,1.2065,0.0007,140834.0,0.0259,0.002,0.4626,0.0024,,,,,,,,
act,nx,scalefree,node,True,node_const,node_clustering_coefficient,32,3,8,2,skipconcat,True,relu,0.3,add,sgd,0.001,399,1.2062,0.0025,140833.0,0.0269,0.002,0.4614,0.0015,,,,,,,,
act,nx,scalefree,node,True,node_const,node_clustering_coefficient,32,3,8,2,skipconcat,True,swish,0.3,add,sgd,0.001,399,1.2543,0.013,140833.0,0.0229,0.0007,0.4366,0.0057,,,,,,,,
act,nx,scalefree,node,True,node_const,node_clustering_coefficient,64,1,2,3,skipsum,True,prelu,0.6,max,sgd,0.001,399,1.5087,0.0056,134286.0,0.0636,0.0086,0.3461,0.0019,,,,,,,,
act,nx,scalefree,node,True,node_const,node_clustering_coefficient,64,1,2,3,skipsum,True,relu,0.6,max,sgd,0.001,399,1.6513,0.0016,134285.0,0.024,0.0011,0.2661,0.0032,,,,,,,,
act,nx,scalefree,node,True,node_const,node_clustering_coefficient,64,1,2,3,skipsum,True,swish,0.6,max,sgd,0.001,399,1.6385,0.0026,134285.0,0.0714,0.0067,0.279,0.0038,,,,,,,,
act,nx,scalefree,node,True,node_const,node_clustering_coefficient,64,2,4,3,skipconcat,False,prelu,0.6,max,adam,0.001,99,1.246,0.0047,137199.0,0.0257,0.0002,0.4425,0.0017,,,,,,,,
act,nx,scalefree,node,True,node_const,node_clustering_coefficient,64,2,4,3,skipconcat,False,relu,0.6,max,adam,0.001,99,1.3238,0.0014,137198.0,0.0628,0.0067,0.4195,0.0023,,,,,,,,
act,nx,scalefree,node,True,node_const,node_clustering_coefficient,64,2,4,3,skipconcat,False,swish,0.6,max,adam,0.001,99,1.2953,0.0228,137198.0,0.025,0.0019,0.4251,0.005,,,,,,,,
act,nx,scalefree,node,True,node_const,node_pagerank,16,1,2,1,skipsum,True,prelu,0.6,add,adam,0.1,99,0.5757,0.0077,134626.0,0.0116,0.0014,0.771,0.0063,,,,,,,,
act,nx,scalefree,node,True,node_const,node_pagerank,16,1,2,1,skipsum,True,relu,0.6,add,adam,0.1,99,0.5686,0.0113,134625.0,0.0127,0.0012,0.7755,0.0066,,,,,,,,
act,nx,scalefree,node,True,node_const,node_pagerank,16,1,2,1,skipsum,True,swish,0.6,add,adam,0.1,99,0.5135,0.0038,134625.0,0.0128,0.0004,0.792,0.0038,,,,,,,,
act,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,64,2,4,1,skipsum,True,prelu,0.6,add,adam,0.001,199,1.135,0.0012,134119.0,0.0319,0.0008,0.509,0.0008,,,,,,,,
act,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,64,2,4,1,skipsum,True,relu,0.6,add,adam,0.001,199,1.1163,0.0006,134118.0,0.0714,0.0116,0.5194,0.0035,,,,,,,,
act,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,64,2,4,1,skipsum,True,swish,0.6,add,adam,0.001,199,1.0978,0.0038,134118.0,0.0641,0.0025,0.5268,0.003,,,,,,,,
act,nx,scalefree,node,True,node_onehot,node_pagerank,16,2,6,1,stack,True,prelu,0.3,mean,sgd,0.001,199,1.5527,0.0047,133830.0,0.0161,0.0014,0.2871,0.0057,,,,,,,,
act,nx,scalefree,node,True,node_onehot,node_pagerank,16,2,6,1,stack,True,relu,0.3,mean,sgd,0.001,199,1.5553,0.0039,133829.0,0.0145,0.0005,0.288,0.0022,,,,,,,,
act,nx,scalefree,node,True,node_onehot,node_pagerank,16,2,6,1,stack,True,swish,0.3,mean,sgd,0.001,199,1.5445,0.0041,133829.0,0.016,0.002,0.2914,0.0035,,,,,,,,
act,nx,scalefree,node,True,node_onehot,node_pagerank,16,2,6,3,stack,False,prelu,0.3,mean,adam,0.01,199,1.6094,0.0,134921.0,0.0201,0.0032,0.203,0.0007,,,,,,,,
act,nx,scalefree,node,True,node_onehot,node_pagerank,16,2,6,3,stack,False,relu,0.3,mean,adam,0.01,199,1.6094,0.0,134920.0,0.016,0.0011,0.203,0.0007,,,,,,,,
act,nx,scalefree,node,True,node_onehot,node_pagerank,16,2,6,3,stack,False,swish,0.3,mean,adam,0.01,199,1.6094,0.0,134920.0,0.022,0.0036,0.203,0.0007,,,,,,,,
act,nx,scalefree,node,True,node_onehot,node_pagerank,16,3,6,1,skipconcat,False,prelu,0.6,max,sgd,0.1,99,0.7835,0.0058,137034.0,0.0197,0.0017,0.7087,0.003,,,,,,,,
act,nx,scalefree,node,True,node_onehot,node_pagerank,16,3,6,1,skipconcat,False,relu,0.6,max,sgd,0.1,99,1.0981,0.0084,137033.0,0.0475,0.0017,0.5443,0.0037,,,,,,,,
act,nx,scalefree,node,True,node_onehot,node_pagerank,16,3,6,1,skipconcat,False,swish,0.6,max,sgd,0.1,99,0.8698,0.0224,137033.0,0.0474,0.0033,0.6517,0.0145,,,,,,,,
act,nx,scalefree,node,True,node_onehot,node_pagerank,32,1,6,1,skipsum,True,prelu,0.3,max,sgd,0.001,399,1.1769,0.0276,134070.0,0.0611,0.0073,0.5653,0.0113,,,,,,,,
act,nx,scalefree,node,True,node_onehot,node_pagerank,32,1,6,1,skipsum,True,relu,0.3,max,sgd,0.001,399,1.5016,0.0031,134069.0,0.0442,0.0046,0.4246,0.0051,,,,,,,,
act,nx,scalefree,node,True,node_onehot,node_pagerank,32,1,6,1,skipsum,True,swish,0.3,max,sgd,0.001,399,1.4644,0.0012,134069.0,0.0224,0.0026,0.4302,0.0062,,,,,,,,
act,nx,scalefree,node,True,node_onehot,node_pagerank,32,2,6,3,stack,True,prelu,0.0,add,sgd,0.001,399,0.2088,0.0086,133926.0,0.0217,0.0023,0.9286,0.0046,,,,,,,,
act,nx,scalefree,node,True,node_onehot,node_pagerank,32,2,6,3,stack,True,relu,0.0,add,sgd,0.001,399,0.1884,0.002,133925.0,0.0193,0.0009,0.9389,0.0017,,,,,,,,
act,nx,scalefree,node,True,node_onehot,node_pagerank,32,2,6,3,stack,True,swish,0.0,add,sgd,0.001,399,0.27,0.0091,133925.0,0.0313,0.006,0.9049,0.0029,,,,,,,,
act,nx,scalefree,node,True,node_onehot,node_pagerank,64,3,8,1,skipsum,False,prelu,0.0,max,adam,0.001,399,0.2283,0.0055,135361.0,0.0323,0.0019,0.9632,0.0015,,,,,,,,
act,nx,scalefree,node,True,node_onehot,node_pagerank,64,3,8,1,skipsum,False,relu,0.0,max,adam,0.001,399,0.2627,0.0157,135360.0,0.0445,0.0021,0.9513,0.0058,,,,,,,,
act,nx,scalefree,node,True,node_onehot,node_pagerank,64,3,8,1,skipsum,False,swish,0.0,max,adam,0.001,399,0.24,0.0046,135360.0,0.0348,0.0003,0.9592,0.0017,,,,,,,,
act,nx,scalefree,node,True,node_pagerank,node_clustering_coefficient,16,3,6,1,skipconcat,False,prelu,0.6,max,sgd,0.1,199,1.1109,0.0077,137034.0,0.0179,0.0034,0.5106,0.007,,,,,,,,
act,nx,scalefree,node,True,node_pagerank,node_clustering_coefficient,16,3,6,1,skipconcat,False,relu,0.6,max,sgd,0.1,199,1.2283,0.0083,137033.0,0.019,0.0029,0.464,0.0043,,,,,,,,
act,nx,scalefree,node,True,node_pagerank,node_clustering_coefficient,16,3,6,1,skipconcat,False,swish,0.6,max,sgd,0.1,199,1.2046,0.0048,137033.0,0.0193,0.0051,0.4676,0.0017,,,,,,,,
act,nx,scalefree,node,True,node_pagerank,node_clustering_coefficient,32,2,6,3,stack,False,prelu,0.6,max,sgd,0.01,199,1.5657,0.0031,134921.0,0.024,0.0028,0.2837,0.0054,,,,,,,,
act,nx,scalefree,node,True,node_pagerank,node_clustering_coefficient,32,2,6,3,stack,False,relu,0.6,max,sgd,0.01,199,1.5676,0.0017,134920.0,0.019,0.0015,0.2813,0.0053,,,,,,,,
act,nx,scalefree,node,True,node_pagerank,node_clustering_coefficient,32,2,6,3,stack,False,swish,0.6,max,sgd,0.01,199,1.5659,0.0029,134920.0,0.0233,0.0067,0.2893,0.0055,,,,,,,,
act,nx,scalefree,node,True,node_pagerank,node_clustering_coefficient,32,2,8,2,stack,True,prelu,0.6,mean,adam,0.001,199,1.4093,0.006,134298.0,0.0781,0.0027,0.3755,0.0049,,,,,,,,
act,nx,scalefree,node,True,node_pagerank,node_clustering_coefficient,32,2,8,2,stack,True,relu,0.6,mean,adam,0.001,199,1.4079,0.0093,134297.0,0.0327,0.0009,0.3793,0.0083,,,,,,,,
act,nx,scalefree,node,True,node_pagerank,node_clustering_coefficient,32,2,8,2,stack,True,swish,0.6,mean,adam,0.001,199,1.3802,0.0051,134297.0,0.0548,0.0022,0.395,0.005,,,,,,,,
act,nx,scalefree,node,True,node_pagerank,node_clustering_coefficient,64,2,8,2,skipsum,False,prelu,0.6,max,sgd,0.001,99,1.5962,0.0015,135361.0,0.1026,0.0181,0.2499,0.0031,,,,,,,,
act,nx,scalefree,node,True,node_pagerank,node_clustering_coefficient,64,2,8,2,skipsum,False,relu,0.6,max,sgd,0.001,99,1.5966,0.0005,135360.0,0.0254,0.0032,0.2492,0.002,,,,,,,,
act,nx,scalefree,node,True,node_pagerank,node_clustering_coefficient,64,2,8,2,skipsum,False,swish,0.6,max,sgd,0.001,99,1.5911,0.0013,135360.0,0.0343,0.0052,0.2528,0.0025,,,,,,,,
act,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,16,3,4,2,stack,False,prelu,0.3,mean,adam,0.01,99,1.6054,0.001,134677.0,0.0168,0.001,0.2435,0.0359,,,,,,,,
act,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,16,3,4,2,stack,False,relu,0.3,mean,adam,0.01,99,1.6052,0.0012,134676.0,0.044,0.0032,0.219,0.0023,,,,,,,,
act,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,16,3,4,2,stack,False,swish,0.3,mean,adam,0.01,99,1.6051,0.001,134676.0,0.041,0.0066,0.219,0.0023,,,,,,,,
act,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,64,1,2,3,skipsum,True,prelu,0.0,max,sgd,0.01,399,0.0601,0.0086,134286.0,0.0204,0.0008,0.9837,0.0023,,,,,,,,
act,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,64,1,2,3,skipsum,True,relu,0.0,max,sgd,0.01,399,0.0527,0.0131,134285.0,0.0373,0.0011,0.9951,0.004,,,,,,,,
act,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,64,1,2,3,skipsum,True,swish,0.0,max,sgd,0.01,399,0.0525,0.0081,134285.0,0.0234,0.0012,0.9886,0.0061,,,,,,,,
act,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,64,1,4,2,stack,False,prelu,0.6,max,adam,0.001,199,0.7562,0.021,134790.0,0.0233,0.0015,0.6634,0.0405,,,,,,,,
act,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,64,1,4,2,stack,False,relu,0.6,max,adam,0.001,199,0.8614,0.0318,134789.0,0.0207,0.0016,0.5898,0.0359,,,,,,,,
act,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,64,1,4,2,stack,False,swish,0.6,max,adam,0.001,199,0.6666,0.0762,134789.0,0.0457,0.0035,0.7173,0.0552,,,,,,,,
act,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,64,2,6,2,skipsum,False,prelu,0.0,mean,sgd,0.1,199,,,134278.0,0.03,0.0074,0.1912,0.0212,,,,,,,,
act,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,64,2,6,2,skipsum,False,relu,0.0,mean,sgd,0.1,199,1.6054,0.0013,134277.0,0.0313,0.0048,0.2157,0.004,,,,,,,,
act,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,64,2,6,2,skipsum,False,swish,0.0,mean,sgd,0.1,199,1.6054,0.0013,134277.0,0.0514,0.0078,0.2157,0.004,,,,,,,,
act,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,64,2,6,2,stack,True,prelu,0.6,add,adam,0.01,199,0.3184,0.0226,135430.0,0.0371,0.0022,0.8922,0.0106,,,,,,,,
act,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,64,2,6,2,stack,True,relu,0.6,add,adam,0.01,199,0.3402,0.0285,135429.0,0.0395,0.0049,0.8693,0.0167,,,,,,,,
act,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,64,2,6,2,stack,True,swish,0.6,add,adam,0.01,199,0.3587,0.0307,135429.0,0.0379,0.0129,0.8644,0.0162,,,,,,,,
act,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,64,2,6,3,skipsum,True,prelu,0.0,mean,sgd,0.1,199,0.3492,0.0535,133926.0,0.028,0.0019,0.8823,0.0446,,,,,,,,
act,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,64,2,6,3,skipsum,True,relu,0.0,mean,sgd,0.1,199,0.402,0.019,133925.0,0.0332,0.0034,0.8562,0.0181,,,,,,,,
act,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,64,2,6,3,skipsum,True,swish,0.0,mean,sgd,0.1,199,0.4482,0.0296,133925.0,0.0374,0.003,0.8268,0.03,,,,,,,,
act,nx,smallworld,graph,True,node_const,graph_path_len,16,1,4,3,stack,False,prelu,0.3,max,sgd,0.1,199,,,134834.0,0.0478,0.0012,0.1912,0.0212,,,,,,,,
act,nx,smallworld,graph,True,node_const,graph_path_len,16,1,4,3,stack,False,relu,0.3,max,sgd,0.1,199,,,134833.0,0.0127,0.003,0.2124,0.0083,,,,,,,,
act,nx,smallworld,graph,True,node_const,graph_path_len,16,1,4,3,stack,False,swish,0.3,max,sgd,0.1,199,,,134833.0,0.0124,0.0015,0.1912,0.0212,,,,,,,,
act,nx,smallworld,graph,True,node_const,graph_path_len,16,2,4,2,skipconcat,False,prelu,0.3,mean,adam,0.1,399,1.6069,0.0027,136829.0,0.0164,0.0032,0.1977,0.0266,,,,,,,,
act,nx,smallworld,graph,True,node_const,graph_path_len,16,2,4,2,skipconcat,False,relu,0.3,mean,adam,0.1,399,1.6052,0.0012,136828.0,0.0174,0.0018,0.219,0.0023,,,,,,,,
act,nx,smallworld,graph,True,node_const,graph_path_len,16,2,4,2,skipconcat,False,swish,0.3,mean,adam,0.1,399,1.6052,0.0012,136828.0,0.0163,0.0018,0.219,0.0023,,,,,,,,
act,nx,smallworld,graph,True,node_const,graph_path_len,32,3,8,2,skipsum,True,prelu,0.6,mean,sgd,0.1,399,0.8147,0.033,135057.0,0.0282,0.0024,0.634,0.0311,,,,,,,,
act,nx,smallworld,graph,True,node_const,graph_path_len,32,3,8,2,skipsum,True,relu,0.6,mean,sgd,0.1,399,0.8424,0.0904,135056.0,0.0269,0.0023,0.6242,0.0608,,,,,,,,
act,nx,smallworld,graph,True,node_const,graph_path_len,32,3,8,2,skipsum,True,swish,0.6,mean,sgd,0.1,399,0.763,0.0499,135056.0,0.0218,0.0005,0.6651,0.026,,,,,,,,
act,nx,smallworld,graph,True,node_const,graph_path_len,64,2,8,3,skipsum,False,prelu,0.3,mean,sgd,0.1,199,,,133749.0,0.0316,0.0011,0.1912,0.0212,,,,,,,,
act,nx,smallworld,graph,True,node_const,graph_path_len,64,2,8,3,skipsum,False,relu,0.3,mean,sgd,0.1,199,1.6054,0.0011,133748.0,0.0394,0.002,0.2173,0.0023,,,,,,,,
act,nx,smallworld,graph,True,node_const,graph_path_len,64,2,8,3,skipsum,False,swish,0.3,mean,sgd,0.1,199,,,133748.0,0.033,0.0073,0.1912,0.0212,,,,,,,,
act,nx,smallworld,graph,True,node_const,graph_path_len,64,3,8,1,skipconcat,False,prelu,0.6,max,sgd,0.01,99,0.9367,0.0174,136237.0,0.0283,0.0026,0.5457,0.0189,,,,,,,,
act,nx,smallworld,graph,True,node_const,graph_path_len,64,3,8,1,skipconcat,False,relu,0.6,max,sgd,0.01,99,0.8891,0.0235,136236.0,0.0348,0.0113,0.5686,0.0183,,,,,,,,
act,nx,smallworld,graph,True,node_const,graph_path_len,64,3,8,1,skipconcat,False,swish,0.6,max,sgd,0.01,99,0.9182,0.0401,136236.0,0.0314,0.0036,0.531,0.0281,,,,,,,,
act,nx,smallworld,graph,True,node_onehot,graph_path_len,16,3,2,2,skipconcat,False,prelu,0.0,max,sgd,0.01,99,,,135030.0,0.0157,0.0009,0.1912,0.0212,,,,,,,,
act,nx,smallworld,graph,True,node_onehot,graph_path_len,16,3,2,2,skipconcat,False,relu,0.0,max,sgd,0.01,99,1.6052,0.0012,135029.0,0.0356,0.0011,0.219,0.0023,,,,,,,,
act,nx,smallworld,graph,True,node_onehot,graph_path_len,16,3,2,2,skipconcat,False,swish,0.0,max,sgd,0.01,99,1.6051,0.0012,135029.0,0.0111,0.0022,0.219,0.0023,,,,,,,,
act,nx,smallworld,graph,True,node_onehot,graph_path_len,16,3,8,2,skipsum,True,prelu,0.3,mean,adam,0.1,199,1.0438,0.01,135057.0,0.0367,0.0016,0.5163,0.0189,,,,,,,,
act,nx,smallworld,graph,True,node_onehot,graph_path_len,16,3,8,2,skipsum,True,relu,0.3,mean,adam,0.1,199,1.1145,0.0081,135056.0,0.0269,0.0012,0.4984,0.0129,,,,,,,,
act,nx,smallworld,graph,True,node_onehot,graph_path_len,16,3,8,2,skipsum,True,swish,0.3,mean,adam,0.1,199,0.9393,0.055,135056.0,0.0453,0.0033,0.5849,0.0345,,,,,,,,
act,nx,smallworld,graph,True,node_onehot,graph_path_len,32,1,6,3,skipconcat,False,prelu,0.0,max,sgd,0.001,199,0.6586,0.1098,139848.0,0.0213,0.0027,0.7255,0.0747,,,,,,,,
act,nx,smallworld,graph,True,node_onehot,graph_path_len,32,1,6,3,skipconcat,False,relu,0.0,max,sgd,0.001,199,0.6677,0.1116,139847.0,0.0512,0.0028,0.7222,0.0778,,,,,,,,
act,nx,smallworld,graph,True,node_onehot,graph_path_len,32,1,6,3,skipconcat,False,swish,0.0,max,sgd,0.001,199,0.8031,0.0517,139847.0,0.0171,0.0043,0.6569,0.0661,,,,,,,,
act,nx,smallworld,graph,True,node_pagerank,graph_path_len,32,3,6,3,stack,True,prelu,0.3,add,sgd,0.001,199,0.6208,0.0593,134298.0,0.0689,0.0076,0.7337,0.0281,,,,,,,,
act,nx,smallworld,graph,True,node_pagerank,graph_path_len,32,3,6,3,stack,True,relu,0.3,add,sgd,0.001,199,0.6164,0.0642,134297.0,0.0233,0.0025,0.7402,0.0302,,,,,,,,
act,nx,smallworld,graph,True,node_pagerank,graph_path_len,32,3,6,3,stack,True,swish,0.3,add,sgd,0.001,199,0.6432,0.0668,134297.0,0.0191,0.0015,0.7222,0.0441,,,,,,,,
act,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,16,1,4,3,skipconcat,True,prelu,0.6,add,sgd,0.1,99,0.8689,0.0158,135648.0,0.0571,0.0037,0.6211,0.0075,,,,,,,,
act,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,16,1,4,3,skipconcat,True,relu,0.6,add,sgd,0.1,99,0.8842,0.0109,135647.0,0.016,0.0027,0.6122,0.0059,,,,,,,,
act,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,16,1,4,3,skipconcat,True,swish,0.6,add,sgd,0.1,99,0.8909,0.0107,135647.0,0.048,0.0065,0.6067,0.0038,,,,,,,,
act,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,16,3,2,3,stack,True,prelu,0.3,mean,adam,0.001,399,1.4138,0.0079,134070.0,0.0167,0.001,0.3851,0.004,,,,,,,,
act,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,16,3,2,3,stack,True,relu,0.3,mean,adam,0.001,399,1.4165,0.0032,134069.0,0.0133,0.0009,0.3873,0.0036,,,,,,,,
act,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,16,3,2,3,stack,True,swish,0.3,mean,adam,0.001,399,1.4469,0.0005,134069.0,0.0153,0.0019,0.3686,0.0005,,,,,,,,
act,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,64,1,8,3,stack,True,prelu,0.3,max,adam,0.01,199,1.2242,0.0086,134298.0,0.0403,0.0047,0.4718,0.0023,,,,,,,,
act,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,64,1,8,3,stack,True,relu,0.3,max,adam,0.01,199,1.3334,0.0061,134297.0,0.0685,0.0018,0.4296,0.0035,,,,,,,,
act,nx,smallworld,node,True,node_clustering_coefficient,node_pagerank,64,1,8,3,stack,True,swish,0.3,max,adam,0.01,199,1.2254,0.0026,134297.0,0.0379,0.0046,0.4698,0.0006,,,,,,,,
act,nx,smallworld,node,True,node_const,node_clustering_coefficient,16,1,2,1,stack,True,prelu,0.3,max,sgd,0.001,99,1.587,0.0013,134626.0,0.0109,0.0006,0.2685,0.0037,,,,,,,,
act,nx,smallworld,node,True,node_const,node_clustering_coefficient,16,1,2,1,stack,True,relu,0.3,max,sgd,0.001,99,1.6027,0.0013,134625.0,0.0313,0.004,0.2368,0.0004,,,,,,,,
act,nx,smallworld,node,True,node_const,node_clustering_coefficient,16,1,2,1,stack,True,swish,0.3,max,sgd,0.001,99,1.5979,0.0022,134625.0,0.0295,0.0011,0.2455,0.0063,,,,,,,,
act,nx,smallworld,node,True,node_const,node_clustering_coefficient,64,1,2,1,skipsum,True,prelu,0.0,max,sgd,0.01,99,1.6049,0.0003,134626.0,0.0269,0.0063,0.233,0.0015,,,,,,,,
act,nx,smallworld,node,True,node_const,node_clustering_coefficient,64,1,2,1,skipsum,True,relu,0.0,max,sgd,0.01,99,1.6048,0.0003,134625.0,0.0539,0.0031,0.233,0.0015,,,,,,,,
act,nx,smallworld,node,True,node_const,node_clustering_coefficient,64,1,2,1,skipsum,True,swish,0.0,max,sgd,0.01,99,1.6048,0.0003,134625.0,0.029,0.0065,0.233,0.0015,,,,,,,,
act,nx,smallworld,node,True,node_const,node_pagerank,16,2,6,3,skipsum,False,prelu,0.3,add,sgd,0.001,99,1.6103,0.003,134921.0,0.0632,0.0031,0.2129,0.0112,,,,,,,,
act,nx,smallworld,node,True,node_const,node_pagerank,16,2,6,3,skipsum,False,relu,0.3,add,sgd,0.001,99,1.6107,0.0017,134920.0,0.0148,0.0026,0.2111,0.0065,,,,,,,,
act,nx,smallworld,node,True,node_const,node_pagerank,16,2,6,3,skipsum,False,swish,0.3,add,sgd,0.001,99,1.6091,0.0012,134920.0,0.0157,0.0018,0.2114,0.0051,,,,,,,,
act,nx,smallworld,node,True,node_const,node_pagerank,16,3,8,3,skipconcat,False,prelu,0.0,mean,sgd,0.1,99,1.6094,0.0,137416.0,0.085,0.005,0.2025,0.0005,,,,,,,,
act,nx,smallworld,node,True,node_const,node_pagerank,16,3,8,3,skipconcat,False,relu,0.0,mean,sgd,0.1,99,1.6094,0.0,137415.0,0.0158,0.0015,0.2025,0.0005,,,,,,,,
act,nx,smallworld,node,True,node_const,node_pagerank,16,3,8,3,skipconcat,False,swish,0.0,mean,sgd,0.1,99,1.6094,0.0,137415.0,0.0222,0.0002,0.2025,0.0005,,,,,,,,
act,nx,smallworld,node,True,node_const,node_pagerank,64,1,2,3,skipsum,False,prelu,0.3,add,adam,0.1,399,1.2549,0.1148,134851.0,0.0273,0.0068,0.4543,0.058,,,,,,,,
act,nx,smallworld,node,True,node_const,node_pagerank,64,1,2,3,skipsum,False,relu,0.3,add,adam,0.1,399,1.6094,0.0,134850.0,0.0321,0.0112,0.2025,0.0005,,,,,,,,
act,nx,smallworld,node,True,node_const,node_pagerank,64,1,2,3,skipsum,False,swish,0.3,add,adam,0.1,399,1.2767,0.1739,134850.0,0.0265,0.0083,0.4474,0.0611,,,,,,,,
act,nx,smallworld,node,True,node_const,node_pagerank,64,3,2,2,skipconcat,True,prelu,0.0,mean,adam,0.001,199,1.6076,0.0008,135806.0,0.0312,0.0017,0.229,0.0097,,,,,,,,
act,nx,smallworld,node,True,node_const,node_pagerank,64,3,2,2,skipconcat,True,relu,0.0,mean,adam,0.001,199,1.6085,0.0008,135805.0,0.026,0.0029,0.2121,0.0048,,,,,,,,
act,nx,smallworld,node,True,node_const,node_pagerank,64,3,2,2,skipconcat,True,swish,0.0,mean,adam,0.001,199,1.6095,0.0,135805.0,0.034,0.0004,0.2042,0.0027,,,,,,,,
act,nx,smallworld,node,True,node_const,node_pagerank,64,3,6,3,skipsum,False,prelu,0.3,add,sgd,0.01,399,1.5902,0.0018,135361.0,0.0299,0.0037,0.2426,0.0006,,,,,,,,
act,nx,smallworld,node,True,node_const,node_pagerank,64,3,6,3,skipsum,False,relu,0.3,add,sgd,0.01,399,1.5933,0.003,135360.0,0.0259,0.0033,0.2394,0.0018,,,,,,,,
act,nx,smallworld,node,True,node_const,node_pagerank,64,3,6,3,skipsum,False,swish,0.3,add,sgd,0.01,399,1.5843,0.0002,135360.0,0.0459,0.002,0.2475,0.0032,,,,,,,,
act,nx,smallworld,node,True,node_onehot,node_clustering_coefficient,64,2,6,2,stack,True,prelu,0.6,max,sgd,0.001,399,1.7343,0.013,135430.0,0.0782,0.0025,0.2151,0.0018,,,,,,,,
act,nx,smallworld,node,True,node_onehot,node_clustering_coefficient,64,2,6,2,stack,True,relu,0.6,max,sgd,0.001,399,1.7561,0.0213,135429.0,0.0341,0.0047,0.2237,0.0051,,,,,,,,
